rep_id	order	matrix_offset	generator_count	generator_orders	matrix_bytes
200001	512	0	9	2,2,2,2,4,2,2,2,2	72
200002	512	9	9	2,2,2,2,2,2,2,2,2	72
200003	512	18	9	2,2,4,2,2,4,2,2,2	72
200004	512	27	9	2,2,2,2,2,4,2,2,2	72
200005	512	36	9	2,2,2,2,2,2,2,2,2	72
200006	512	45	9	2,2,4,4,2,2,2,2,2	72
200007	512	54	9	2,2,4,2,2,2,2,2,2	72
200008	512	63	9	2,2,2,2,2,4,2,2,2	72
200009	512	72	9	2,2,4,2,2,2,2,2,2	72
200010	512	81	9	2,2,4,2,2,2,2,2,2	72
200011	512	90	9	2,2,2,2,4,2,2,2,2	72
200012	512	99	9	2,2,2,2,2,4,2,2,2	72
200013	512	108	9	4,2,4,4,2,2,2,2,2	72
200014	512	117	9	2,2,4,2,2,2,2,2,2	72
200015	512	126	9	2,2,4,2,4,2,2,2,2	72
200016	512	135	9	4,2,4,2,2,2,2,2,2	72
200017	512	144	9	2,2,2,2,2,2,2,2,2	72
200018	512	153	9	4,2,2,4,2,2,2,2,2	72
200019	512	162	9	4,2,2,2,2,2,2,2,2	72
200020	512	171	9	2,2,4,2,2,2,2,2,2	72
200021	512	180	9	2,2,2,2,2,4,2,2,2	72
200022	512	189	9	2,2,4,2,2,2,2,2,2	72
200023	512	198	9	2,2,4,2,2,4,2,2,2	72
200024	512	207	9	4,2,2,4,2,2,2,2,2	72
200025	512	216	9	2,2,2,4,4,2,2,2,2	72
200026	512	225	9	2,2,4,2,4,2,2,2,2	72
200027	512	234	9	2,2,4,2,2,2,2,2,2	72
200028	512	243	9	2,2,2,2,2,4,2,2,2	72
200029	512	252	9	2,2,4,2,2,4,2,2,2	72
200030	512	261	9	4,2,4,2,2,2,2,2,2	72
200031	512	270	9	4,2,4,4,2,2,2,2,2	72
200032	512	279	9	2,2,4,4,4,2,2,2,2	72
200033	512	288	9	2,2,2,2,2,2,2,2,2	72
200034	512	297	9	2,2,4,2,2,4,2,2,2	72
200035	512	306	9	2,2,4,2,2,2,2,2,2	72
200036	512	315	9	2,2,4,2,2,2,2,2,2	72
200037	512	324	9	2,2,4,2,2,4,2,2,2	72
200038	512	333	9	2,2,4,2,2,2,2,2,2	72
200039	512	342	9	2,2,4,2,2,2,2,2,2	72
200040	512	351	9	2,2,2,2,2,2,2,2,2	72
200041	512	360	9	2,2,2,2,4,2,2,2,2	72
200042	512	369	9	2,2,4,2,2,4,2,2,2	72
200043	512	378	9	2,2,2,2,2,4,2,2,2	72
200044	512	387	9	2,2,2,4,4,2,2,2,2	72
200045	512	396	9	2,2,2,2,4,2,2,2,2	72
200046	512	405	9	2,2,2,2,2,4,2,2,2	72
200047	512	414	9	4,2,2,4,2,2,2,2,2	72
200048	512	423	9	2,2,2,4,4,2,2,2,2	72
200049	512	432	9	2,2,4,4,4,2,2,2,2	72
200050	512	441	9	4,2,4,2,2,2,2,2,2	72
200051	512	450	9	2,2,2,2,2,2,2,2,2	72
