rep_id	order	matrix_offset	generator_count	generator_orders	matrix_bytes
650156	64	930	6	4,4,2,2,2,2	48
650157	64	936	6	2,4,2,2,2,2	48
650158	64	942	6	4,4,2,2,2,2	48
650159	64	948	6	4,4,4,2,2,2	48
650160	64	954	6	4,4,4,2,2,2	48
650161	64	960	6	4,4,4,2,2,2	48
650162	64	966	6	4,4,4,2,2,2	48
650163	64	972	6	4,4,4,2,2,2	48
650164	64	978	6	4,4,4,2,2,2	48
650165	64	984	6	4,4,4,2,2,2	48
650166	64	990	6	4,4,4,2,2,2	48
650167	64	996	6	4,4,4,2,2,2	48
650168	64	1002	6	4,4,2,2,2,2	48
650169	64	1008	6	2,4,4,2,2,2	48
650170	64	1014	6	4,4,4,2,2,2	48
650171	64	1020	6	4,4,4,2,2,2	48
650172	64	1026	6	4,4,4,2,2,2	48
650173	64	1032	6	4,4,4,2,2,2	48
650174	64	1038	6	4,4,4,2,2,2	48
650175	64	1044	6	4,4,4,2,2,2	48
650176	64	1050	6	4,4,4,2,2,2	48
650177	64	1056	6	4,4,4,2,2,2	48
650178	64	1062	6	4,4,4,2,2,2	48
650179	64	1068	6	4,4,4,2,2,2	48
650180	64	1074	6	2,4,4,2,2,2	48
650181	64	1080	6	4,4,4,2,2,2	48
650182	64	1086	6	4,4,2,2,2,2	48
650183	64	1092	6	2,4,4,2,2,2	48
650184	64	1098	6	4,4,4,2,2,2	48
650185	64	1104	6	4,2,4,2,2,2	48
650186	64	1110	6	2,4,4,2,2,2	48
650187	64	1116	6	2,2,4,4,2,2	48
650188	64	1122	6	2,2,4,4,2,2	48
650189	64	1128	6	2,4,4,2,2,2	48
650190	64	1134	6	2,4,4,2,2,2	48
650191	64	1140	6	2,4,2,2,2,2	48
650192	64	1146	6	4,2,4,2,2,2	48
650193	64	1152	6	2,4,2,2,2,2	48
650194	64	1158	6	4,2,4,2,2,2	48
650195	64	1164	6	2,4,4,2,2,2	48
650196	64	1170	6	4,2,4,2,2,2	48
650197	64	1176	6	2,4,4,2,2,2	48
650198	64	1182	6	2,4,2,2,2,2	48
650199	64	1188	6	4,4,2,2,2,2	48
650200	64	1194	6	4,4,2,2,2,2	48
650201	64	1200	6	4,4,2,2,2,2	48
650202	64	1206	6	4,4,2,2,2,2	48
650203	64	1212	6	2,4,4,2,2,2	48
650204	64	1218	6	2,4,4,2,2,2	48
650205	64	1224	6	2,4,4,2,2,2	48
650206	64	1230	6	2,4,4,2,2,2	48
650207	64	1236	6	2,4,4,2,2,2	48
650208	64	1242	6	2,4,4,2,2,2	48
650209	64	1248	6	2,2,4,4,2,2	48
650210	64	1254	6	2,2,4,4,2,2	48
650211	64	1260	6	2,4,4,2,2,2	48
650212	64	1266	6	2,4,2,2,2,2	48
650213	64	1272	6	2,4,4,2,2,2	48
650214	64	1278	6	2,4,2,2,2,2	48
650215	64	1284	6	4,2,2,2,2,2	48
650216	64	1290	6	4,4,2,2,2,2	48
650217	64	1296	6	2,4,4,2,2,2	48
650218	64	1302	6	2,2,4,2,2,2	48
650219	64	1308	6	4,4,2,2,2,2	48
650220	64	1314	6	4,4,2,2,2,2	48
650221	64	1320	6	4,4,2,2,2,2	48
650222	64	1326	6	4,4,2,2,2,2	48
650223	64	1332	6	4,4,2,4,2,2	48
650224	64	1338	6	2,4,2,4,2,2	48
650225	64	1344	6	4,4,2,4,2,2	48
650226	64	1350	6	4,4,2,4,2,2	48
650227	64	1356	6	2,4,2,2,2,2	48
650228	64	1362	6	2,4,2,2,2,2	48
650229	64	1368	6	2,4,2,2,2,2	48
650230	64	1374	6	2,4,4,2,2,2	48
650231	64	1380	6	4,4,2,2,2,2	48
650232	64	1386	6	4,2,2,2,2,2	48
650233	64	1392	6	2,4,4,4,2,2	48
650234	64	1398	6	4,4,4,4,2,2	48
650235	64	1404	6	2,4,2,2,2,2	48
650236	64	1410	6	2,2,4,4,2,2	48
650237	64	1416	6	2,2,2,2,2,2	48
650238	64	1422	6	2,4,2,2,2,2	48
650239	64	1428	6	2,4,4,2,2,2	48
650240	64	1434	6	2,2,4,2,2,2	48
650241	64	1440	6	4,4,2,2,2,2	48
650242	64	1446	6	4,4,2,2,2,2	48
650243	64	1452	6	4,4,2,4,2,2	48
650244	64	1458	6	4,4,2,2,2,2	48
650245	64	1464	6	4,2,2,2,2,2	48
650246	64	1470	6	4,4,2,2,2,2	48
650247	64	1476	6	4,4,2,2,2,2	48
650248	64	1482	6	4,4,2,2,2,2	48
650249	64	1488	6	4,2,2,4,2,2	48
650250	64	1494	6	4,4,2,2,2,2	48
650251	64	1500	6	4,4,2,2,2,2	48
650252	64	1506	6	2,4,4,2,2,2	48
650253	64	1512	6	2,4,4,2,2,2	48
650254	64	1518	6	4,2,4,2,2,2	48
650255	64	1524	6	4,2,4,2,2,2	48
650256	64	1530	6	2,4,4,2,2,2	48
650257	64	1536	6	4,4,2,2,2,2	48
650258	64	1542	6	4,4,2,2,2,2	48
650259	64	1548	6	4,4,2,2,2,2	48
650260	64	1554	6	4,4,2,2,2,2	48
650261	64	1560	6	2,4,4,2,2,2	48
650262	64	1566	6	4,4,4,2,2,2	48
650263	64	1572	6	4,4,4,2,2,2	48
650264	64	1578	6	2,4,2,2,2,2	48
650265	64	1584	6	4,4,2,2,2,2	48
650266	64	1590	6	4,4,2,2,2,2	48
650267	64	1596	6	4,4,4,2,2,2	48
650268	64	1602	6	4,4,2,2,2,2	48
650269	64	1608	6	4,4,2,2,2,2	48
650270	64	1614	6	4,2,4,2,2,2	48
650271	64	1620	6	4,4,4,2,2,2	48
650272	64	1626	6	4,4,2,2,2,2	48
650273	64	1632	6	4,4,2,2,2,2	48
650274	64	1638	6	4,4,2,2,2,2	48
650275	64	1644	6	2,2,4,2,2,2	48
650276	64	1650	6	4,2,4,2,2,2	48
650277	64	1656	6	4,4,4,2,2,2	48
650278	64	1662	6	4,4,2,2,2,2	48
650279	64	1668	6	4,4,2,2,2,2	48
650280	64	1674	6	2,4,2,2,2,2	48
650281	64	1680	6	2,4,2,2,2,2	48
650282	64	1686	6	4,2,4,2,2,2	48
650283	64	1692	6	2,2,4,2,2,2	48
650284	64	1698	6	4,4,2,2,2,2	48
650285	64	1704	6	4,4,4,2,2,2	48
650286	64	1710	6	4,4,4,2,2,2	48
650287	64	1716	6	4,2,4,2,2,2	48
650288	64	1722	6	4,2,2,2,2,2	48
650289	64	1728	6	4,2,2,2,2,2	48
650290	64	1734	6	2,2,4,2,2,2	48
650291	64	1740	6	2,4,2,2,2,2	48
650292	64	1746	6	2,4,2,2,2,2	48
650293	64	1752	6	4,4,2,2,2,2	48
650294	64	1758	6	2,2,2,2,2,2	48
650295	64	1764	6	2,2,2,2,2,2	48
650296	64	1770	6	4,4,4,2,2,2	48
650297	64	1776	6	4,2,2,2,2,2	48
650298	64	1782	6	2,4,4,2,2,2	48
650299	64	1788	6	2,4,4,2,2,2	48
650300	64	1794	6	4,4,4,2,2,2	48
650301	64	1800	6	4,2,4,2,2,2	48
650302	64	1806	6	4,4,2,2,2,2	48
650303	64	1812	6	4,2,2,2,2,2	48
650304	64	1818	6	4,4,4,2,2,2	48
650305	64	1824	6	2,4,4,2,2,2	48
650306	64	1830	6	4,4,2,2,2,2	48
650307	64	1836	6	4,4,2,2,2,2	48
650308	64	1842	6	4,4,2,2,2,2	48
650309	64	1848	6	4,4,2,2,2,2	48
650310	64	1854	6	2,4,4,2,2,2	48
650311	64	1860	6	2,2,4,2,2,2	48
650312	64	1866	6	4,4,4,2,2,2	48
650313	64	1872	6	4,4,4,2,2,2	48
650314	64	1878	6	4,4,4,2,2,2	48
650315	64	1884	6	4,4,4,2,2,2	48
650316	64	1890	6	4,4,2,2,2,2	48
650317	64	1896	6	4,4,4,2,2,2	48
650318	64	1902	6	4,4,4,2,2,2	48
650319	64	1908	6	2,4,4,2,2,2	48
650320	64	1914	6	2,4,4,2,2,2	48
650321	64	1920	6	4,4,4,2,2,2	48
650322	64	1926	6	4,4,4,2,2,2	48
650323	64	1932	6	4,4,4,2,2,2	48
650324	64	1938	6	4,4,4,2,2,2	48
650325	64	1944	6	4,4,4,2,2,2	48
650326	64	1950	6	4,4,4,2,2,2	48
650327	64	1956	6	4,4,4,2,2,2	48
650328	64	1962	6	4,4,4,2,2,2	48
650329	64	1968	6	2,4,4,2,2,2	48
650330	64	1974	6	2,4,4,2,2,2	48
650331	64	1980	6	2,4,4,4,2,2	48
650332	64	1986	6	4,2,2,2,2,2	48
650333	64	1992	6	2,4,2,2,2,2	48
650334	64	1998	6	2,4,2,2,2,2	48
650335	64	2004	6	4,2,2,2,2,2	48
650336	64	2010	6	4,4,2,2,2,2	48
650337	64	2016	6	2,4,4,2,2,2	48
650338	64	2022	6	2,4,2,2,2,2	48
650339	64	2028	6	4,2,4,2,2,2	48
650340	64	2034	6	2,2,4,2,4,2	48
650341	64	2040	6	2,4,4,2,2,2	48
650342	64	2046	6	2,4,2,2,2,2	48
650343	64	2052	6	2,4,4,2,2,2	48
650344	64	2058	6	2,2,4,2,2,2	48
650345	64	2064	6	4,4,4,2,2,2	48
650346	64	2070	6	4,4,4,2,2,2	48
650347	64	2076	6	8,4,4,2,2,2	48
650348	64	2082	6	4,4,2,2,2,2	48
650349	64	2088	6	4,4,2,2,2,2	48
650350	64	2094	6	8,2,4,2,2,2	48
650351	64	2100	6	4,4,4,2,2,2	48
650352	64	2106	6	2,2,4,2,2,2	48
650353	64	2112	6	4,2,2,2,4,2	48
650354	64	2118	6	2,2,2,4,4,2	48
650355	64	2124	6	2,2,4,4,2,2	48
650356	64	2130	6	2,4,4,2,2,2	48
650357	64	2136	6	4,2,2,2,4,2	48
650358	64	2142	6	4,2,4,2,4,2	48
650359	64	2148	6	4,2,4,2,2,2	48
650360	64	2154	6	2,2,2,4,4,2	48
650361	64	2160	6	2,4,4,2,2,2	48
650362	64	2166	6	2,2,4,2,2,2	48
650363	64	2172	6	4,8,2,4,2,2	48
650364	64	2178	6	4,2,2,4,2,2	48
650365	64	2184	6	2,8,2,4,2,2	48
650366	64	2190	6	4,2,2,4,2,2	48
650367	64	2196	6	2,8,2,4,2,2	48
650368	64	2202	6	4,4,4,2,2,2	48
650369	64	2208	6	8,2,4,2,2,2	48
650370	64	2214	6	8,2,4,2,2,2	48
650371	64	2220	6	2,8,2,2,4,2	48
650372	64	2226	6	2,2,8,2,4,2	48
650373	64	2232	6	2,2,4,2,2,2	48
650374	64	2238	6	2,2,4,2,2,2	48
650375	64	2244	6	4,2,4,2,2,2	48
650376	64	2250	6	4,2,4,2,2,2	48
650377	64	2256	6	2,2,4,2,2,2	48
650378	64	2262	6	2,2,4,4,2,2	48
650379	64	2268	6	2,2,4,2,4,2	48
650380	64	2274	6	2,2,4,2,2,2	48
650381	64	2280	6	2,2,4,2,2,2	48
650382	64	2286	6	4,4,4,2,2,2	48
650383	64	2292	6	4,4,4,2,2,2	48
650384	64	2298	6	4,4,4,2,2,2	48
650385	64	2304	6	4,4,2,2,2,2	48
650386	64	2310	6	4,2,4,2,2,2	48
650387	64	2316	6	4,4,2,2,2,2	48
650388	64	2322	6	4,4,4,2,2,2	48
650389	64	2328	6	4,4,4,2,2,2	48
650390	64	2334	6	4,4,4,2,2,2	48
650391	64	2340	6	2,4,4,2,2,2	48
650392	64	2346	6	4,4,4,2,2,2	48
650393	64	2352	6	2,4,4,2,2,2	48
650394	64	2358	6	2,4,4,2,2,2	48
650395	64	2364	6	4,4,2,2,2,2	48
650396	64	2370	6	2,4,4,2,2,2	48
650397	64	2376	6	2,4,2,2,2,2	48
650398	64	2382	6	4,4,4,2,2,2	48
650399	64	2388	6	4,2,4,2,2,2	48
650400	64	2394	6	2,4,4,2,2,2	48
650401	64	2400	6	2,4,4,2,2,2	48
650402	64	2406	6	4,4,4,2,2,2	48
650403	64	2412	6	2,4,4,2,2,2	48
650404	64	2418	6	2,4,4,2,2,2	48
650405	64	2424	6	4,4,4,2,2,2	48
650406	64	2430	6	4,2,4,2,2,2	48
650407	64	2436	6	2,4,4,2,2,2	48
650408	64	2442	6	4,4,2,2,2,2	48
650409	64	2448	6	4,4,2,2,2,2	48
650410	64	2454	6	4,4,2,2,4,2	48
650411	64	2460	6	2,4,2,4,4,2	48
650412	64	2466	6	4,2,2,4,2,2	48
650413	64	2472	6	4,4,2,2,4,2	48
650414	64	2478	6	2,4,4,2,2,2	48
650415	64	2484	6	2,4,4,2,2,2	48
650416	64	2490	6	2,4,4,2,2,2	48
650417	64	2496	6	2,4,4,2,2,2	48
650418	64	2502	6	4,4,2,2,2,2	48
650419	64	2508	6	2,4,4,2,2,2	48
650420	64	2514	6	2,4,4,2,2,2	48
650421	64	2520	6	2,4,4,2,2,2	48
650422	64	2526	6	2,2,4,2,2,2	48
650423	64	2532	6	4,2,4,2,2,2	48
650424	64	2538	6	2,2,4,2,2,2	48
650425	64	2544	6	2,4,4,2,2,2	48
650426	64	2550	6	2,4,4,2,2,2	48
650427	64	2556	6	4,2,4,2,2,2	48
650428	64	2562	6	2,4,4,2,2,2	48
650429	64	2568	6	2,4,4,2,2,2	48
650430	64	2574	6	2,2,4,2,2,2	48
650431	64	2580	6	2,2,4,2,2,2	48
650432	64	2586	6	2,4,4,2,2,2	48
650433	64	2592	6	2,4,4,2,2,2	48
650434	64	2598	6	2,2,4,4,2,2	48
650435	64	2604	6	2,4,4,2,2,2	48
650436	64	2610	6	2,2,4,4,2,2	48
650437	64	2616	6	2,4,4,4,2,2	48
650438	64	2622	6	2,2,4,4,2,2	48
650439	64	2628	6	2,2,4,4,2,2	48
650440	64	2634	6	2,2,4,4,2,2	48
650441	64	2640	6	4,2,2,4,2,2	48
650442	64	2646	6	4,4,2,4,2,2	48
650443	64	2652	6	2,4,2,2,2,2	48
650444	64	2658	6	2,2,4,4,2,2	48
650445	64	2664	6	2,2,4,4,2,2	48
650446	64	2670	6	2,4,4,2,2,2	48
650447	64	2676	6	4,2,4,2,2,2	48
650448	64	2682	6	4,2,4,2,2,2	48
650449	64	2688	6	2,2,2,4,2,2	48
650450	64	2694	6	2,2,2,4,2,2	48
650451	64	2700	6	2,2,4,4,2,2	48
650452	64	2706	6	2,2,4,4,2,2	48
650453	64	2712	6	2,2,2,4,2,2	48
650454	64	2718	6	4,2,2,4,2,2	48
650455	64	2724	6	4,4,4,2,2,2	48
650456	64	2730	6	2,8,4,2,2,2	48
650457	64	2736	6	8,2,4,2,2,2	48
650458	64	2742	6	2,4,2,2,2,2	48
650459	64	2748	6	4,4,2,2,2,2	48
650460	64	2754	6	4,4,4,2,2,2	48
650461	64	2760	6	2,2,4,4,2,2	48
650462	64	2766	6	2,2,4,2,2,2	48
650463	64	2772	6	4,4,2,4,2,2	48
650464	64	2778	6	2,4,4,2,2,2	48
650465	64	2784	6	2,2,4,2,2,2	48
650466	64	2790	6	4,2,4,2,2,2	48
650467	64	2796	6	4,2,2,2,2,2	48
650468	64	2802	6	4,2,2,2,2,2	48
650469	64	2808	6	4,2,2,2,2,2	48
650470	64	2814	6	4,2,2,2,2,2	48
650471	64	2820	6	4,2,2,2,2,2	48
650472	64	2826	6	4,2,2,2,2,2	48
650473	64	2832	6	4,2,2,2,2,2	48
650474	64	2838	6	4,2,2,2,2,2	48
650475	64	2844	6	4,2,2,2,2,2	48
650476	64	2850	6	4,2,2,2,2,2	48
650477	64	2856	6	4,2,2,2,2,2	48
650478	64	2862	6	2,4,4,4,2,2	48
650479	64	2868	6	4,2,2,2,2,2	48
650480	64	2874	6	4,2,2,2,2,2	48
650481	64	2880	6	4,2,2,2,2,2	48
650482	64	2886	6	4,2,2,2,2,2	48
650483	64	2892	6	2,4,2,2,2,2	48
650484	64	2898	6	2,4,2,2,2,2	48
650485	64	2904	6	2,4,2,2,2,2	48
650486	64	2910	6	2,2,2,2,2,2	48
650487	64	2916	6	2,2,2,4,2,2	48
650488	64	2922	6	2,2,2,4,2,2	48
650489	64	2928	6	2,2,2,4,2,2	48
650490	64	2934	6	2,2,4,2,2,2	48
650491	64	2940	6	2,2,4,2,2,2	48
650492	64	2946	6	2,2,2,2,2,2	48
650493	64	2952	6	2,2,2,4,2,2	48
650494	64	2958	6	2,4,4,2,2,2	48
650495	64	2964	6	2,4,2,2,2,2	48
650496	64	2970	6	4,4,4,2,2,2	48
650497	64	2976	6	4,4,4,2,2,2	48
650498	64	2982	6	4,4,4,2,2,2	48
650499	64	2988	6	4,4,4,2,2,2	48
650500	64	2994	6	4,4,4,2,2,2	48
650501	64	3000	6	4,4,4,2,2,2	48
650502	64	3006	6	4,4,4,2,2,2	48
650503	64	3012	6	4,4,4,2,2,2	48
650504	64	3018	6	4,4,4,2,2,2	48
650505	64	3024	6	4,4,4,2,2,2	48
650506	64	3030	6	4,4,4,2,2,2	48
650507	64	3036	6	4,4,4,2,2,2	48
650508	64	3042	6	2,4,4,2,2,2	48
650509	64	3048	6	4,2,4,2,2,2	48
650510	64	3054	6	4,2,4,2,2,2	48
650511	64	3060	6	2,4,4,2,2,2	48
650512	64	3066	6	4,4,4,2,2,2	48
650513	64	3072	6	4,4,2,2,2,2	48
650514	64	3078	6	4,4,4,2,2,2	48
650515	64	3084	6	4,4,2,2,2,2	48
650516	64	3090	6	4,4,4,2,2,2	48
650517	64	3096	6	4,4,4,2,2,2	48
650518	64	3102	6	2,4,4,2,2,2	48
650519	64	3108	6	4,2,4,2,2,2	48
650520	64	3114	6	2,4,4,2,2,2	48
650521	64	3120	6	2,4,2,2,2,2	48
650522	64	3126	6	4,4,2,2,2,2	48
650523	64	3132	6	2,2,4,2,2,2	48
650524	64	3138	6	2,2,4,2,2,2	48
650525	64	3144	6	2,2,2,4,2,2	48
650526	64	3150	6	2,2,4,4,2,2	48
650527	64	3156	6	2,2,4,4,2,2	48
650528	64	3162	6	2,4,2,2,2,2	48
650529	64	3168	6	2,2,4,4,2,2	48
650530	64	3174	6	2,2,4,2,2,2	48
650531	64	3180	6	2,4,2,2,2,2	48
650532	64	3186	6	2,2,4,4,2,2	48
650533	64	3192	6	2,2,4,4,2,2	48
650534	64	3198	6	2,4,4,2,2,2	48
650535	64	3204	6	2,2,4,4,2,2	48
650536	64	3210	6	2,4,2,4,2,2	48
650537	64	3216	6	2,4,4,2,2,2	48
650538	64	3222	6	2,4,2,4,2,2	48
650539	64	3228	6	2,4,4,2,2,2	48
650540	64	3234	6	2,4,2,4,2,2	48
650541	64	3240	6	2,2,2,2,2,2	48
650542	64	3246	6	2,4,4,2,2,2	48
650543	64	3252	6	2,4,4,2,2,2	48
650544	64	3258	6	2,2,4,2,2,2	48
650545	64	3264	6	2,2,4,2,2,2	48
650546	64	3270	6	2,2,4,2,2,2	48
650547	64	3276	6	2,2,4,4,2,2	48
650548	64	3282	6	2,2,4,4,2,2	48
650549	64	3288	6	2,2,4,4,2,2	48
650550	64	3294	6	4,4,4,2,2,2	48
650551	64	3300	6	2,2,4,2,2,2	48
650552	64	3306	6	2,4,2,2,2,2	48
650553	64	3312	6	2,2,2,4,2,2	48
650554	64	3318	6	2,2,4,4,2,2	48
650555	64	3324	6	2,2,2,2,2,2	48
650556	64	3330	6	2,2,4,2,2,2	48
650557	64	3336	6	2,2,4,2,2,2	48
650558	64	3342	6	2,2,4,2,2,2	48
650559	64	3348	6	2,4,4,2,2,2	48
650560	64	3354	6	2,2,2,2,2,2	48
650561	64	3360	6	2,4,4,2,2,2	48
650562	64	3366	6	4,4,2,2,2,2	48
650563	64	3372	6	2,2,4,2,2,2	48
650564	64	3378	6	2,4,2,2,2,2	48
650565	64	3384	6	8,2,4,2,2,2	48
650566	64	3390	6	2,4,2,2,2,2	48
650567	64	3396	6	2,2,4,2,2,2	48
650568	64	3402	6	4,8,2,4,2,2	48
650569	64	3408	6	2,8,2,4,2,2	48
650570	64	3414	6	2,8,2,4,2,2	48
650571	64	3420	6	2,2,4,2,2,2	48
650572	64	3426	6	4,2,4,2,2,2	48
650573	64	3432	6	8,8,2,4,2,2	48
650574	64	3438	6	2,2,2,2,2,2	48
650575	64	3444	6	2,4,2,2,2,2	48
650576	64	3450	6	2,4,4,2,2,2	48
650577	64	3456	6	2,2,4,4,2,2	48
650578	64	3462	6	2,2,4,2,2,2	48
650579	64	3468	6	2,2,2,2,2,2	48
650580	64	3474	6	2,2,2,2,2,2	48
650581	64	3480	6	2,2,2,2,2,2	48
650582	64	3486	6	2,4,2,2,2,2	48
650583	64	3492	6	2,4,2,2,2,2	48
650584	64	3498	6	8,4,4,2,2,2	48
650585	64	3504	6	2,4,2,2,2,2	48
650586	64	3510	6	8,2,4,2,2,2	48
650587	64	3516	6	2,4,2,2,2,2	48
