rep_id	order	matrix_offset	generator_count	generator_orders	matrix_bytes
350265	64	1584	6	4,4,2,4,2,2	48
350266	64	1590	6	2,2,2,4,2,2	48
350267	64	1596	6	4,2,4,2,2,2	48
350268	64	1602	6	4,2,2,2,2,2	48
350269	64	1608	6	2,2,4,2,2,2	48
350270	64	1614	6	2,2,4,2,2,2	48
350271	64	1620	6	2,2,4,4,2,2	48
350272	64	1626	6	2,2,4,4,2,2	48
350273	64	1632	6	2,2,4,2,2,2	48
350274	64	1638	6	2,2,2,4,2,2	48
350275	64	1644	6	2,2,4,2,2,2	48
350276	64	1650	6	2,4,2,2,2,2	48
350277	64	1656	6	2,2,2,2,2,2	48
350278	64	1662	6	4,4,4,2,2,2	48
350279	64	1668	6	2,4,4,4,2,2	48
350280	64	1674	6	2,4,4,2,2,2	48
350281	64	1680	6	2,2,4,2,2,2	48
350282	64	1686	6	4,2,2,2,2,2	48
350283	64	1692	6	2,4,2,4,2,2	48
350284	64	1698	6	2,2,2,2,2,2	48
350285	64	1704	6	4,4,4,2,2,2	48
350286	64	1710	6	2,4,4,4,2,2	48
350287	64	1716	6	4,2,2,4,2,2	48
350288	64	1722	6	4,2,4,2,2,2	48
350289	64	1728	6	2,2,4,2,2,2	48
350290	64	1734	6	2,2,2,4,2,2	48
350291	64	1740	6	4,2,4,2,2,2	48
350292	64	1746	6	2,2,2,2,2,2	48
350293	64	1752	6	2,2,4,2,2,2	48
350294	64	1758	6	2,2,4,2,2,2	48
350295	64	1764	6	2,2,4,4,2,2	48
350296	64	1770	6	2,2,4,2,2,2	48
350297	64	1776	6	2,2,4,2,2,2	48
350298	64	1782	6	2,4,2,4,2,2	48
350299	64	1788	6	4,4,2,2,2,2	48
350300	64	1794	6	2,2,4,4,2,2	48
350301	64	1800	6	2,4,4,2,2,2	48
350302	64	1806	6	2,4,2,4,2,2	48
350303	64	1812	6	2,4,2,4,2,2	48
350304	64	1818	6	2,4,4,2,2,2	48
350305	64	1824	6	2,4,4,2,2,2	48
350306	64	1830	6	2,4,2,2,2,2	48
350307	64	1836	6	2,2,2,2,2,2	48
350308	64	1842	6	2,2,4,4,2,2	48
350309	64	1848	6	2,2,4,2,2,2	48
350310	64	1854	6	2,4,4,4,2,2	48
350311	64	1860	6	2,4,2,4,2,2	48
350312	64	1866	6	2,2,2,4,2,2	48
350313	64	1872	6	4,2,4,2,2,2	48
350314	64	1878	6	2,4,4,2,2,2	48
350315	64	1884	6	2,4,2,4,2,2	48
350316	64	1890	6	2,2,4,2,2,2	48
350317	64	1896	6	2,2,4,2,2,2	48
350318	64	1902	6	2,2,2,2,2,2	48
350319	64	1908	6	2,4,4,2,2,2	48
350320	64	1914	6	2,4,4,2,2,2	48
350321	64	1920	6	4,2,2,4,2,2	48
350322	64	1926	6	2,2,4,2,2,2	48
350323	64	1932	6	2,4,4,2,2,2	48
350324	64	1938	6	2,2,2,2,2,2	48
350325	64	1944	6	2,4,4,2,2,2	48
350326	64	1950	6	2,2,2,4,2,2	48
350327	64	1956	6	2,4,4,4,2,2	48
350328	64	1962	6	4,2,2,2,2,2	48
350329	64	1968	6	2,2,4,2,2,2	48
350330	64	1974	6	2,2,4,4,2,2	48
350331	64	1980	6	4,2,4,4,2,2	48
350332	64	1986	6	2,4,4,2,2,2	48
350333	64	1992	6	2,2,2,4,2,2	48
350334	64	1998	6	4,2,4,4,2,2	48
350335	64	2004	6	2,2,4,2,2,2	48
350336	64	2010	6	2,4,4,2,2,2	48
350337	64	2016	6	4,2,2,4,2,2	48
350338	64	2022	6	2,2,2,4,2,2	48
350339	64	2028	6	2,2,2,4,2,2	48
350340	64	2034	6	4,2,4,2,2,2	48
350341	64	2040	6	2,4,4,2,2,2	48
350342	64	2046	6	2,2,2,4,2,2	48
350343	64	2052	6	2,2,2,4,2,2	48
350344	64	2058	6	4,2,4,2,2,2	48
350345	64	2064	6	2,4,4,4,2,2	48
350346	64	2070	6	4,2,2,4,2,2	48
350347	64	2076	6	2,4,4,2,2,2	48
350348	64	2082	6	2,4,2,2,2,2	48
350349	64	2088	6	2,2,2,2,2,2	48
350350	64	2094	6	4,4,4,2,2,2	48
350351	64	2100	6	4,4,2,4,2,2	48
350352	64	2106	6	4,2,4,2,2,2	48
350353	64	2112	6	4,4,4,2,2,2	48
350354	64	2118	6	4,4,4,2,2,2	48
350355	64	2124	6	4,4,2,2,2,2	48
350356	64	2130	6	2,2,2,4,2,2	48
350357	64	2136	6	4,2,2,2,2,2	48
350358	64	2142	6	2,2,2,4,2,2	48
350359	64	2148	6	4,2,4,2,2,2	48
350360	64	2154	6	2,2,4,4,2,2	48
350361	64	2160	6	2,4,2,2,2,2	48
350362	64	2166	6	2,2,2,4,2,2	48
350363	64	2172	6	2,4,2,4,2,2	48
350364	64	2178	6	2,2,2,4,2,2	48
350365	64	2184	6	2,2,4,2,2,2	48
350366	64	2190	6	2,2,4,4,2,2	48
350367	64	2196	6	4,4,4,2,2,2	48
350368	64	2202	6	4,2,2,4,2,2	48
350369	64	2208	6	2,4,2,4,2,2	48
350370	64	2214	6	2,2,4,4,2,2	48
350371	64	2220	6	4,4,4,2,2,2	48
350372	64	2226	6	2,2,2,4,2,2	48
350373	64	2232	6	4,4,2,2,2,2	48
350374	64	2238	6	4,2,4,2,2,2	48
350375	64	2244	6	2,4,4,2,2,2	48
350376	64	2250	6	4,2,4,2,2,2	48
350377	64	2256	6	2,4,4,2,2,2	48
350378	64	2262	6	2,2,4,4,2,2	48
350379	64	2268	6	4,2,4,4,2,2	48
350380	64	2274	6	2,2,4,2,2,2	48
350381	64	2280	6	2,4,2,4,2,2	48
350382	64	2286	6	2,2,2,2,2,2	48
350383	64	2292	6	2,2,4,2,2,2	48
350384	64	2298	6	2,2,2,4,2,2	48
350385	64	2304	6	2,2,2,4,2,2	48
350386	64	2310	6	2,4,4,2,2,2	48
350387	64	2316	6	2,4,4,4,2,2	48
350388	64	2322	6	4,2,2,4,2,2	48
350389	64	2328	6	2,2,4,2,2,2	48
350390	64	2334	6	2,2,4,2,2,2	48
350391	64	2340	6	2,2,4,4,2,2	48
350392	64	2346	6	4,4,4,4,2,2	48
350393	64	2352	6	2,2,2,4,2,2	48
350394	64	2358	6	4,2,4,4,2,2	48
350395	64	2364	6	4,2,4,2,2,2	48
350396	64	2370	6	2,4,2,2,2,2	48
350397	64	2376	6	2,4,2,4,2,2	48
350398	64	2382	6	4,4,2,2,2,2	48
350399	64	2388	6	2,2,2,4,2,2	48
350400	64	2394	6	2,2,2,4,2,2	48
350401	64	2400	6	4,2,4,4,2,2	48
350402	64	2406	6	4,4,4,2,2,2	48
350403	64	2412	6	2,2,4,4,2,2	48
350404	64	2418	6	2,2,4,2,2,2	48
350405	64	2424	6	4,2,4,2,2,2	48
350406	64	2430	6	2,2,4,2,2,2	48
350407	64	2436	6	2,2,2,4,2,2	48
350408	64	2442	6	2,2,2,4,2,2	48
350409	64	2448	6	4,2,4,4,2,2	48
350410	64	2454	6	4,4,2,2,2,2	48
350411	64	2460	6	2,2,2,4,2,2	48
350412	64	2466	6	4,2,4,4,2,2	48
350413	64	2472	6	2,2,2,4,2,2	48
350414	64	2478	6	2,2,4,4,2,2	48
350415	64	2484	6	2,4,4,2,2,2	48
350416	64	2490	6	4,2,2,4,2,2	48
350417	64	2496	6	4,4,4,4,2,2	48
350418	64	2502	6	2,4,2,4,2,2	48
350419	64	2508	6	2,4,2,4,2,2	48
350420	64	2514	6	4,4,2,2,2,2	48
350421	64	2520	6	4,2,4,4,2,2	48
350422	64	2526	6	2,4,2,4,2,2	48
350423	64	2532	6	2,4,2,4,2,2	48
350424	64	2538	6	2,4,4,2,2,2	48
350425	64	2544	6	2,4,2,2,2,2	48
350426	64	2550	6	4,2,2,4,2,2	48
350427	64	2556	6	2,2,2,4,2,2	48
350428	64	2562	6	2,4,4,2,2,2	48
350429	64	2568	6	2,2,2,4,2,2	48
350430	64	2574	6	4,2,4,4,2,2	48
350431	64	2580	6	4,2,2,4,2,2	48
350432	64	2586	6	2,2,4,2,2,2	48
350433	64	2592	6	4,2,2,4,2,2	48
350434	64	2598	6	2,4,4,2,2,2	48
350435	64	2604	6	2,2,2,4,2,2	48
350436	64	2610	6	4,2,2,2,2,2	48
350437	64	2616	6	2,2,4,2,2,2	48
350438	64	2622	6	4,2,2,4,2,2	48
350439	64	2628	6	4,4,4,2,2,2	48
350440	64	2634	6	2,4,2,4,2,2	48
350441	64	2640	6	4,4,4,4,2,2	48
350442	64	2646	6	2,4,2,4,2,2	48
350443	64	2652	6	4,2,2,2,2,2	48
350444	64	2658	6	2,2,2,4,2,2	48
350445	64	2664	6	2,2,4,2,2,2	48
350446	64	2670	6	2,2,4,2,2,2	48
350447	64	2676	6	4,2,4,4,2,2	48
350448	64	2682	6	2,4,2,2,2,2	48
350449	64	2688	6	4,2,4,4,2,2	48
350450	64	2694	6	2,2,4,2,2,2	48
350451	64	2700	6	2,4,2,2,2,2	48
350452	64	2706	6	2,4,4,2,2,2	48
350453	64	2712	6	2,2,2,4,2,2	48
350454	64	2718	6	2,4,2,4,2,2	48
350455	64	2724	6	4,2,4,2,2,2	48
350456	64	2730	6	2,2,4,2,2,2	48
350457	64	2736	6	4,2,2,2,2,2	48
350458	64	2742	6	2,4,2,4,2,2	48
350459	64	2748	6	4,2,4,4,2,2	48
350460	64	2754	6	2,4,4,2,2,2	48
350461	64	2760	6	2,4,2,4,2,2	48
350462	64	2766	6	2,2,4,4,2,2	48
350463	64	2772	6	2,2,2,4,2,2	48
350464	64	2778	6	4,2,2,2,2,2	48
350465	64	2784	6	2,4,4,4,2,2	48
350466	64	2790	6	2,2,2,4,2,2	48
350467	64	2796	6	2,2,4,2,2,2	48
350468	64	2802	6	4,4,2,2,2,2	48
350469	64	2808	6	4,4,4,4,2,2	48
350470	64	2814	6	4,2,2,2,2,2	48
350471	64	2820	6	2,2,2,2,2,2	48
350472	64	2826	6	2,4,2,2,2,2	48
350473	64	2832	6	4,4,2,4,2,2	48
350474	64	2838	6	2,2,4,2,2,2	48
350475	64	2844	6	2,2,4,2,2,2	48
350476	64	2850	6	2,4,2,4,2,2	48
350477	64	2856	6	2,2,2,2,2,2	48
350478	64	2862	6	2,2,2,2,2,2	48
350479	64	2868	6	2,2,4,2,2,2	48
350480	64	2874	6	4,2,4,2,2,2	48
350481	64	2880	6	2,4,4,2,2,2	48
350482	64	2886	6	2,2,2,2,2,2	48
350483	64	2892	6	4,4,4,2,2,2	48
350484	64	2898	6	2,4,2,4,2,2	48
350485	64	2904	6	2,2,4,4,2,2	48
350486	64	2910	6	4,4,2,4,2,2	48
350487	64	2916	6	2,2,4,2,2,2	48
350488	64	2922	6	2,2,2,2,2,2	48
350489	64	2928	6	2,2,2,4,2,2	48
350490	64	2934	6	2,2,4,4,2,2	48
350491	64	2940	6	2,4,4,4,2,2	48
350492	64	2946	6	2,2,4,2,2,2	48
350493	64	2952	6	4,2,2,4,2,2	48
350494	64	2958	6	2,4,2,2,2,2	48
350495	64	2964	6	2,4,2,2,2,2	48
350496	64	2970	6	2,2,2,4,2,2	48
350497	64	2976	6	4,2,2,4,2,2	48
350498	64	2982	6	4,2,2,2,2,2	48
350499	64	2988	6	2,4,2,2,2,2	48
350500	64	2994	6	2,4,4,2,2,2	48
350501	64	3000	6	2,4,4,2,2,2	48
350502	64	3006	6	4,2,2,2,2,2	48
350503	64	3012	6	2,2,2,2,2,2	48
350504	64	3018	6	4,4,2,2,2,2	48
350505	64	3024	6	4,4,2,2,2,2	48
350506	64	3030	6	2,2,4,4,2,2	48
350507	64	3036	6	2,2,4,4,2,2	48
350508	64	3042	6	2,2,2,2,2,2	48
350509	64	3048	6	2,2,2,4,2,2	48
350510	64	3054	6	4,2,2,4,2,2	48
350511	64	3060	6	2,4,4,2,2,2	48
350512	64	3066	6	4,2,2,2,2,2	48
350513	64	3072	6	2,2,4,2,2,2	48
350514	64	3078	6	2,2,2,2,2,2	48
350515	64	3084	6	2,4,4,2,2,2	48
350516	64	3090	6	2,4,2,2,2,2	48
350517	64	3096	6	2,4,2,2,2,2	48
350518	64	3102	6	2,2,2,4,2,2	48
350519	64	3108	6	2,2,2,2,2,2	48
350520	64	3114	6	2,2,2,2,2,2	48
350521	64	3120	6	2,2,2,4,2,2	48
350522	64	3126	6	2,2,2,2,2,2	48
350523	64	3132	6	2,4,2,2,2,2	48
350524	64	3138	6	4,4,2,2,2,2	48
350525	64	3144	6	2,2,4,2,2,2	48
350526	64	3150	6	4,2,2,2,2,2	48
350527	64	3156	6	2,2,2,4,2,2	48
350528	64	3162	6	4,2,4,4,2,2	48
350529	64	3168	6	2,2,4,2,2,2	48
350530	64	3174	6	2,4,2,2,2,2	48
350531	64	3180	6	2,2,2,4,2,2	48
350532	64	3186	6	2,2,2,2,2,2	48
350533	64	3192	6	2,4,4,2,2,2	48
350534	64	3198	6	2,4,2,2,2,2	48
350535	64	3204	6	4,2,2,2,2,2	48
350536	64	3210	6	4,2,4,2,2,2	48
350537	64	3216	6	2,2,2,2,2,2	48
350538	64	3222	6	4,2,2,2,2,2	48
350539	64	3228	6	2,2,2,2,2,2	48
350540	64	3234	6	2,4,4,2,2,2	48
350541	64	3240	6	2,2,2,4,2,2	48
350542	64	3246	6	2,4,2,2,2,2	48
350543	64	3252	6	2,2,2,4,2,2	48
350544	64	3258	6	2,2,4,2,2,2	48
350545	64	3264	6	2,2,2,2,2,2	48
350546	64	3270	6	2,2,2,2,2,2	48
350547	64	3276	6	2,2,2,4,2,2	48
350548	64	3282	6	2,2,2,2,2,2	48
350549	64	3288	6	4,2,2,4,2,2	48
350550	64	3294	6	4,2,4,2,2,2	48
350551	64	3300	6	2,2,2,2,2,2	48
350552	64	3306	6	4,4,2,2,2,2	48
350553	64	3312	6	2,4,2,2,2,2	48
350554	64	3318	6	2,2,2,4,2,2	48
350555	64	3324	6	4,2,4,4,2,2	48
350556	64	3330	6	2,2,2,2,2,2	48
350557	64	3336	6	2,2,2,2,2,2	48
350558	64	3342	6	2,4,4,2,2,2	48
350559	64	3348	6	4,4,2,4,2,2	48
350560	64	3354	6	2,2,2,4,2,2	48
350561	64	3360	6	4,2,2,2,2,2	48
350562	64	3366	6	2,2,2,2,2,2	48
350563	64	3372	6	4,2,4,2,2,2	48
350564	64	3378	6	2,2,2,2,2,2	48
350565	64	3384	6	2,2,2,2,2,2	48
350566	64	3390	6	2,2,2,4,2,2	48
350567	64	3396	6	2,2,2,4,2,2	48
350568	64	3402	6	4,2,2,2,2,2	48
350569	64	3408	6	2,2,2,2,2,2	48
350570	64	3414	6	4,4,2,2,2,2	48
350571	64	3420	6	4,2,2,2,2,2	48
350572	64	3426	6	2,2,2,4,2,2	48
350573	64	3432	6	2,2,4,2,2,2	48
350574	64	3438	6	2,2,2,2,2,2	48
350575	64	3444	6	4,2,2,4,2,2	48
350576	64	3450	6	2,2,2,2,2,2	48
350577	64	3456	6	2,4,2,2,2,2	48
350578	64	3462	6	2,2,2,4,2,2	48
350579	64	3468	6	2,4,4,2,2,2	48
350580	64	3474	6	2,2,2,2,2,2	48
350581	64	3480	6	4,2,2,2,2,2	48
350582	64	3486	6	2,2,2,4,2,2	48
350583	64	3492	6	2,2,2,2,2,2	48
350584	64	3498	6	2,2,2,4,2,2	48
350585	64	3504	6	2,4,2,2,2,2	48
350586	64	3510	6	4,2,2,2,2,2	48
350587	64	3516	6	2,4,2,2,2,2	48
