rep_id	order	matrix_offset	generator_count	generator_orders	matrix_bytes
50193	128	1344	7	2,2,2,2,2,2,2	56
50194	128	1351	7	2,2,2,2,2,2,2	56
50195	128	1358	7	2,4,2,2,2,2,2	56
50196	128	1365	7	2,4,2,2,2,2,2	56
50197	128	1372	7	2,2,2,2,2,2,2	56
50198	128	1379	7	2,4,2,2,2,4,2	56
50199	128	1386	7	4,4,2,2,2,2,2	56
50200	128	1393	7	4,4,2,2,2,2,2	56
50201	128	1400	7	2,2,2,2,2,2,2	56
50202	128	1407	7	2,2,2,2,2,2,2	56
50203	128	1414	7	2,2,2,2,2,2,2	56
50204	128	1421	7	2,2,2,2,2,2,2	56
50205	128	1428	7	2,2,2,2,2,2,2	56
50206	128	1435	7	2,2,2,2,2,2,2	56
50207	128	1442	7	2,2,2,2,2,2,2	56
50208	128	1449	7	2,4,2,2,2,2,2	56
50209	128	1456	7	2,2,2,2,2,2,2	56
50210	128	1463	7	2,2,2,2,2,2,2	56
50211	128	1470	7	4,2,2,2,2,2,2	56
50212	128	1477	7	2,2,2,2,2,2,2	56
50213	128	1484	7	2,2,2,2,2,2,2	56
50214	128	1491	7	2,2,2,2,2,2,2	56
50215	128	1498	7	2,2,2,2,2,2,2	56
50216	128	1505	7	2,2,2,2,2,2,2	56
50217	128	1512	7	2,2,2,4,2,2,2	56
50218	128	1519	7	2,2,2,2,2,2,2	56
50219	128	1526	7	2,2,2,4,2,2,2	56
50220	128	1533	7	2,2,2,4,2,2,2	56
50221	128	1540	7	2,2,2,2,2,2,2	56
50222	128	1547	7	2,2,2,2,2,2,2	56
50223	128	1554	7	2,2,2,4,2,2,2	56
50224	128	1561	7	4,2,2,2,2,2,2	56
50225	128	1568	7	4,2,2,2,2,2,2	56
50226	128	1575	7	4,2,2,2,2,2,2	56
50227	128	1582	7	4,2,2,2,2,2,2	56
50228	128	1589	7	4,2,2,2,2,2,2	56
50229	128	1596	7	4,2,2,2,2,2,2	56
50230	128	1603	7	2,2,2,2,2,2,2	56
50231	128	1610	7	2,2,2,2,2,2,2	56
50232	128	1617	7	2,2,2,2,2,2,2	56
50233	128	1624	7	2,4,2,2,2,2,2	56
50234	128	1631	7	2,4,2,2,2,2,2	56
50235	128	1638	7	2,2,4,2,2,2,2	56
50236	128	1645	7	2,2,4,2,2,2,2	56
50237	128	1652	7	2,4,2,2,2,2,2	56
50238	128	1659	7	2,2,2,4,2,2,2	56
50239	128	1666	7	4,2,2,2,2,2,2	56
50240	128	1673	7	4,2,2,2,2,2,2	56
50241	128	1680	7	2,2,2,2,2,2,2	56
50242	128	1687	7	2,2,2,2,2,2,2	56
50243	128	1694	7	2,2,4,2,2,2,2	56
50244	128	1701	7	2,2,2,2,2,2,2	56
50245	128	1708	7	2,2,2,2,2,2,2	56
50246	128	1715	7	2,2,2,2,2,2,2	56
50247	128	1722	7	2,2,4,2,2,2,2	56
50248	128	1729	7	2,2,2,2,2,2,2	56
50249	128	1736	7	2,2,4,2,2,2,2	56
50250	128	1743	7	2,2,2,2,2,2,2	56
50251	128	1750	7	2,2,2,2,2,2,2	56
50252	128	1757	7	2,2,2,2,2,2,2	56
50253	128	1764	7	2,2,2,4,2,2,2	56
50254	128	1771	7	2,4,2,2,2,2,2	56
50255	128	1778	7	2,2,2,4,2,2,2	56
50256	128	1785	7	2,2,2,2,2,2,2	56
50257	128	1792	7	2,4,2,2,2,2,2	56
50258	128	1799	7	2,4,2,2,2,2,2	56
50259	128	1806	7	4,2,2,2,2,2,2	56
50260	128	1813	7	2,4,2,2,2,2,2	56
50261	128	1820	7	2,4,2,2,2,2,2	56
50262	128	1827	7	2,2,2,2,2,2,2	56
50263	144	1834	6	4,3,3,4,4,2	48
50264	144	1840	6	4,3,4,4,3,2	48
50265	162	1846	5	2,3,3,3,3	40
50266	128	1851	7	2,4,2,2,2,2,2	56
50267	128	1858	7	2,4,2,2,2,2,2	56
50268	128	1865	7	4,2,2,2,2,2,2	56
50269	128	1872	7	2,4,2,2,2,2,2	56
50270	128	1879	7	2,2,2,2,2,2,2	56
50271	128	1886	7	2,2,2,2,2,2,2	56
50272	128	1893	7	2,2,4,2,2,2,2	56
50273	128	1900	7	2,2,4,2,2,2,2	56
50274	128	1907	7	2,2,2,2,2,2,2	56
50275	128	1914	7	2,4,2,2,4,2,2	56
50276	128	1921	7	2,8,2,2,4,2,2	56
50277	128	1928	7	2,2,2,2,4,2,2	56
50278	128	1935	7	4,2,2,2,4,2,2	56
50279	128	1942	7	2,4,2,2,4,2,2	56
50280	128	1949	7	2,4,2,2,2,2,2	56
50281	128	1956	7	2,4,2,2,2,2,2	56
50282	128	1963	7	4,4,2,2,2,2,2	56
50283	128	1970	7	4,4,2,2,2,2,2	56
50284	128	1977	7	2,8,2,2,4,2,2	56
50285	128	1984	7	8,2,2,2,4,2,2	56
50286	128	1991	7	2,8,2,2,4,2,2	56
50287	128	1998	7	4,2,2,2,2,4,2	56
50288	128	2005	7	2,4,2,2,2,4,2	56
50289	128	2012	7	2,4,2,2,2,4,2	56
50290	128	2019	7	2,2,4,2,2,2,2	56
50291	128	2026	7	2,2,4,2,2,2,2	56
50292	128	2033	7	8,2,2,4,2,2,2	56
50293	128	2040	7	2,8,2,4,2,2,2	56
50294	128	2047	7	2,2,4,4,2,2,2	56
50295	128	2054	7	2,2,4,4,2,2,2	56
50296	128	2061	7	4,2,4,4,2,2,2	56
50297	128	2068	7	8,2,2,4,2,2,2	56
50298	128	2075	7	4,8,2,4,2,2,2	56
50299	128	2082	7	2,8,4,4,2,2,2	56
50300	128	2089	7	2,2,2,4,2,2,2	56
50301	128	2096	7	4,2,2,4,2,2,2	56
50302	128	2103	7	2,2,4,4,2,2,2	56
50303	128	2110	7	4,2,2,2,2,4,2	56
50304	128	2117	7	2,4,2,2,2,4,2	56
50305	128	2124	7	4,2,2,2,2,4,2	56
50306	128	2131	7	2,2,2,2,2,4,2	56
50307	128	2138	7	4,2,2,2,2,4,2	56
50308	128	2145	7	4,2,2,2,2,4,2	56
50309	128	2152	7	2,2,2,2,2,4,2	56
50310	128	2159	7	4,2,2,2,2,4,2	56
50311	128	2166	7	2,4,2,2,2,2,2	56
50312	128	2173	7	2,4,2,2,4,2,2	56
50313	128	2180	7	4,4,2,2,2,2,2	56
50314	128	2187	7	4,4,2,2,2,2,2	56
50315	128	2194	7	2,2,2,2,2,4,2	56
50316	128	2201	7	4,2,2,2,2,4,2	56
50317	128	2208	7	2,4,2,2,2,4,2	56
50318	128	2215	7	2,2,2,2,2,4,2	56
50319	128	2222	7	2,4,4,2,2,2,2	56
50320	128	2229	7	2,4,4,2,2,2,2	56
50321	128	2236	7	2,4,4,2,2,2,2	56
50322	128	2243	7	2,4,4,2,2,2,2	56
50323	128	2250	7	2,4,4,2,2,2,2	56
50324	128	2257	7	2,4,4,2,2,2,2	56
50325	128	2264	7	2,2,2,2,2,2,2	56
50326	128	2271	7	2,2,2,2,2,2,2	56
50327	128	2278	7	2,4,2,2,2,2,2	56
50328	128	2285	7	2,2,2,2,2,2,2	56
50329	128	2292	7	2,2,2,2,2,2,2	56
50330	128	2299	7	2,4,2,2,2,2,2	56
50331	128	2306	7	2,2,4,2,2,2,2	56
50332	128	2313	7	4,2,4,2,2,2,2	56
50333	128	2320	7	2,2,4,2,2,2,2	56
50334	128	2327	7	2,2,2,2,2,2,2	56
50335	128	2334	7	2,2,2,2,2,2,2	56
50336	128	2341	7	2,4,4,2,2,2,2	56
50337	128	2348	7	2,4,4,2,2,2,2	56
50338	128	2355	7	2,4,4,2,2,2,2	56
50339	128	2362	7	2,4,4,2,2,2,2	56
50340	128	2369	7	4,2,4,2,2,2,2	56
50341	128	2376	7	4,4,2,2,2,2,2	56
50342	128	2383	7	4,2,4,2,2,2,2	56
50343	128	2390	7	2,2,2,2,2,2,2	56
50344	128	2397	7	2,2,2,2,2,2,2	56
50345	128	2404	7	2,2,2,2,2,2,2	56
50346	128	2411	7	4,2,2,2,2,2,2	56
50347	128	2418	7	4,2,2,2,2,2,2	56
50348	128	2425	7	2,2,4,2,2,2,2	56
50349	128	2432	7	2,2,4,4,2,2,2	56
50350	128	2439	7	2,2,2,2,2,4,2	56
50351	144	2446	6	2,3,3,2,2,2	48
50352	144	2452	6	2,3,2,2,2,3	48
50353	144	2458	6	2,3,2,3,2,2	48
50354	144	2464	6	2,2,3,3,2,2	48
50355	144	2470	6	2,2,3,3,2,2	48
50356	144	2476	6	2,3,2,3,2,2	48
50357	144	2482	6	2,2,3,3,2,2	48
50358	144	2488	6	2,2,3,3,2,2	48
50359	144	2494	6	2,2,3,3,2,2	48
50360	144	2500	6	2,2,3,3,2,2	48
50361	144	2506	6	2,2,3,2,2,3	48
50362	144	2512	6	2,2,3,2,2,3	48
50363	144	2518	6	2,2,3,2,2,3	48
50364	144	2524	6	2,2,3,3,2,2	48
50365	144	2530	6	2,2,3,3,2,2	48
50366	144	2536	6	2,2,3,3,2,2	48
50367	144	2542	6	2,2,3,3,2,2	48
50368	144	2548	6	2,3,3,2,2,2	48
50369	144	2554	6	2,2,3,2,2,3	48
50370	144	2560	6	2,2,3,2,2,3	48
50371	144	2566	6	2,2,3,3,2,2	48
50372	144	2572	6	2,2,3,3,2,2	48
50373	144	2578	6	2,2,3,3,2,2	48
50374	144	2584	6	2,2,3,3,2,2	48
50375	144	2590	6	2,2,3,3,2,2	48
50376	144	2596	6	2,2,3,3,2,2	48
50377	144	2602	6	2,2,3,3,2,2	48
50378	144	2608	6	4,3,2,3,2,2	48
50379	144	2614	6	4,2,3,3,2,2	48
50380	144	2620	6	4,3,3,2,2,2	48
50381	144	2626	6	4,3,2,2,2,3	48
50382	144	2632	6	2,2,3,3,2,2	48
50383	144	2638	6	2,2,3,3,2,2	48
50384	144	2644	6	2,2,3,3,2,2	48
50385	144	2650	6	2,2,3,3,2,2	48
50386	144	2656	6	2,2,3,2,2,3	48
50387	144	2662	6	2,2,3,2,2,3	48
50388	144	2668	6	2,2,3,2,2,3	48
50389	144	2674	6	2,2,3,2,2,3	48
50390	144	2680	6	2,2,3,3,2,2	48
50391	144	2686	6	2,2,3,3,2,2	48
50392	144	2692	6	2,2,3,3,2,2	48
50393	144	2698	6	2,2,3,3,2,2	48
50394	144	2704	6	2,2,3,3,2,2	48
50395	144	2710	6	2,2,3,3,2,2	48
50396	144	2716	6	2,2,3,3,2,2	48
50397	96	2722	6	2,4,2,3,2,2	48
50398	96	2728	6	2,2,3,4,4,2	48
50399	96	2734	6	4,2,3,4,4,2	48
50400	96	2740	6	3,2,2,4,4,2	48
50401	96	2746	6	4,4,2,3,2,2	48
50402	96	2752	6	8,4,2,3,2,2	48
50403	96	2758	6	3,2,2,4,4,2	48
50404	96	2764	6	3,2,2,2,2,2	48
50405	144	2770	6	4,3,3,2,2,2	48
50406	144	2776	6	4,2,3,3,2,2	48
50407	144	2782	6	2,2,3,3,2,2	48
50408	144	2788	6	2,2,3,3,2,2	48
50409	144	2794	6	2,2,3,3,2,2	48
50410	144	2800	6	2,2,3,3,2,2	48
50411	144	2806	6	2,3,4,4,3,2	48
50412	144	2812	6	2,3,4,4,3,2	48
50413	144	2818	6	2,2,3,3,2,2	48
50414	192	2824	7	2,4,2,3,2,2,2	56
50415	192	2831	7	2,4,2,2,2,2,3	56
50416	192	2838	7	2,4,2,2,2,2,3	56
50417	192	2845	7	2,4,2,2,2,2,3	56
50418	192	2852	7	2,4,2,2,2,2,3	56
50419	192	2859	7	2,2,2,4,2,2,3	56
50420	192	2866	7	2,2,2,4,2,2,3	56
50421	192	2873	7	2,2,2,4,2,2,3	56
50422	192	2880	7	2,2,4,4,2,2,3	56
50423	192	2887	7	2,2,2,3,2,2,2	56
50424	192	2894	7	2,4,2,3,2,2,2	56
50425	192	2901	7	2,2,2,3,2,2,2	56
50426	192	2908	7	4,2,2,3,2,2,2	56
50427	192	2915	7	2,2,2,3,2,2,2	56
50428	192	2922	7	2,4,2,3,2,2,2	56
50429	192	2929	7	2,2,2,3,2,2,2	56
50430	192	2936	7	2,2,2,3,2,4,2	56
50431	192	2943	7	2,2,2,2,4,3,2	56
50432	192	2950	7	2,2,2,4,2,3,2	56
50433	192	2957	7	2,4,3,2,2,4,2	56
50434	192	2964	7	2,4,3,2,2,4,2	56
50435	192	2971	7	2,4,3,2,2,4,2	56
50436	192	2978	7	2,2,2,3,2,4,2	56
50437	192	2985	7	2,4,2,3,2,2,2	56
50438	192	2992	7	4,4,2,3,2,2,2	56
50439	192	2999	7	4,2,4,3,2,2,2	56
50440	192	3006	7	2,4,4,3,2,2,2	56
50441	192	3013	7	2,4,4,3,2,2,2	56
50442	192	3020	7	2,4,2,3,2,2,2	56
50443	192	3027	7	2,3,2,2,2,2,2	56
50444	192	3034	7	2,3,2,2,2,2,2	56
50445	192	3041	7	2,2,4,3,2,2,2	56
50446	192	3048	7	2,4,2,3,2,2,2	56
50447	192	3055	7	2,2,4,3,2,2,2	56
50448	192	3062	7	4,2,2,3,2,2,2	56
50449	192	3069	7	2,2,2,3,2,2,2	56
50450	192	3076	7	4,2,2,3,2,2,2	56
50451	192	3083	7	2,3,2,2,2,2,2	56
50452	192	3090	7	2,3,2,2,2,2,2	56
50453	192	3097	7	2,8,3,2,2,4,2	56
50454	192	3104	7	4,2,3,2,2,4,2	56
50455	192	3111	7	2,8,3,2,2,4,2	56
50456	192	3118	7	2,2,2,3,2,4,2	56
50457	192	3125	7	4,2,2,3,2,4,2	56
50458	192	3132	7	4,2,3,2,2,2,2	56
50459	192	3139	7	4,2,3,2,2,2,2	56
50460	192	3146	7	2,2,2,3,2,2,2	56
50461	192	3153	7	2,2,2,3,2,2,2	56
50462	192	3160	7	2,2,2,3,2,2,2	56
50463	192	3167	7	4,2,2,3,2,2,2	56
50464	192	3174	7	2,2,2,3,2,2,2	56
50465	192	3181	7	2,2,2,2,2,2,3	56
50466	192	3188	7	2,2,2,2,2,2,3	56
50467	192	3195	7	2,2,4,2,2,2,3	56
50468	192	3202	7	2,2,2,2,2,2,3	56
50469	192	3209	7	2,4,2,2,2,2,3	56
50470	192	3216	7	2,4,2,2,2,2,3	56
50471	192	3223	7	2,2,2,2,2,2,3	56
50472	192	3230	7	2,2,4,2,2,2,3	56
50473	192	3237	7	2,2,2,2,2,2,3	56
50474	192	3244	7	2,2,4,2,2,2,3	56
50475	192	3251	7	2,2,2,2,2,2,3	56
50476	192	3258	7	2,2,2,2,2,2,3	56
50477	192	3265	7	2,2,4,2,2,2,3	56
50478	192	3272	7	2,2,2,2,2,2,3	56
50479	192	3279	7	2,4,2,2,2,2,3	56
50480	192	3286	7	2,2,4,2,2,2,3	56
50481	192	3293	7	2,4,2,2,2,2,3	56
50482	192	3300	7	2,2,4,2,2,2,3	56
50483	192	3307	7	2,2,2,2,2,2,3	56
50484	192	3314	7	2,2,4,2,2,2,3	56
50485	192	3321	7	2,4,2,2,2,2,3	56
50486	192	3328	7	2,2,4,2,2,2,3	56
50487	192	3335	7	2,2,4,2,2,2,3	56
50488	192	3342	7	2,2,2,2,2,2,3	56
50489	192	3349	7	2,2,4,2,2,2,3	56
50490	192	3356	7	2,2,2,2,2,2,3	56
50491	192	3363	7	2,2,4,2,2,2,3	56
50492	192	3370	7	2,2,4,2,2,2,3	56
50493	192	3377	7	2,2,4,2,2,2,3	56
50494	192	3384	7	2,2,2,2,2,2,3	56
50495	192	3391	7	2,4,2,3,2,4,2	56
50496	192	3398	7	2,2,4,3,2,4,2	56
50497	192	3405	7	2,4,2,3,2,4,2	56
50498	192	3412	7	4,2,3,2,2,2,2	56
50499	192	3419	7	4,4,3,2,4,2,2	56
50500	192	3426	7	2,4,4,4,2,2,3	56
50501	192	3433	7	2,4,4,4,2,2,3	56
50502	192	3440	7	2,4,2,4,2,2,3	56
50503	192	3447	7	4,4,2,4,2,2,3	56
50504	192	3454	7	4,8,2,4,2,2,3	56
50505	192	3461	7	2,4,4,4,2,2,3	56
50506	192	3468	7	2,4,4,4,2,2,3	56
50507	192	3475	7	4,4,2,4,2,2,3	56
50508	192	3482	7	2,4,2,4,2,2,3	56
50509	192	3489	7	2,4,4,4,2,2,3	56
50510	192	3496	7	2,4,4,4,2,2,3	56
50511	192	3503	7	2,4,4,4,2,2,3	56
50512	192	3510	7	2,4,4,4,2,2,3	56
50513	192	3517	7	2,4,2,4,2,2,3	56
50514	192	3524	7	2,4,4,4,2,2,3	56
50515	192	3531	7	2,4,4,4,2,2,3	56
50516	192	3538	7	2,4,4,4,2,2,3	56
50517	192	3545	7	2,4,4,4,2,2,3	56
50518	192	3552	7	2,4,4,3,2,2,2	56
50519	192	3559	7	2,4,2,3,2,2,2	56
50520	192	3566	7	2,4,4,2,2,2,3	56
50521	192	3573	7	2,4,2,2,2,2,3	56
50522	192	3580	7	2,4,4,2,2,2,3	56
50523	192	3587	7	2,4,4,2,2,2,3	56
50524	192	3594	7	2,4,2,2,2,2,3	56
50525	192	3601	7	2,4,2,2,2,2,3	56
50526	192	3608	7	2,4,4,2,2,2,3	56
50527	192	3615	7	2,4,4,2,2,2,3	56
50528	192	3622	7	2,4,2,2,2,2,3	56
50529	192	3629	7	2,4,4,2,2,2,3	56
50530	192	3636	7	2,2,2,2,2,2,3	56
50531	192	3643	7	2,4,2,2,2,2,3	56
50532	192	3650	7	2,2,2,2,2,2,3	56
50533	192	3657	7	2,2,2,2,2,2,3	56
50534	192	3664	7	2,2,2,2,2,2,3	56
50535	192	3671	7	2,4,2,2,2,2,3	56
50536	192	3678	7	2,4,2,2,2,2,3	56
50537	192	3685	7	2,4,2,2,2,2,3	56
50538	192	3692	7	2,4,2,2,2,2,3	56
50539	192	3699	7	2,4,4,2,2,2,3	56
50540	192	3706	7	2,4,4,2,2,2,3	56
50541	192	3713	7	2,4,4,2,2,2,3	56
50542	192	3720	7	2,4,4,2,2,2,3	56
50543	192	3727	7	2,2,2,2,2,2,3	56
50544	192	3734	7	2,2,2,2,2,2,3	56
50545	192	3741	7	2,2,2,2,2,2,3	56
50546	192	3748	7	2,2,2,2,2,2,3	56
